,timestamp,topic,x,dx,theta,dtheta,y,dy,roll_angle,droll,z,dz,yaw_angle,dyaw,qx,qy,qz,qw
,30.597000,/filtered_pose,0.00201531,0.0587577,0.0390399,1.44473,-4.78187e-05,-4.52685e-06,-2.7483e-08,2.36379e-06,0.0387146,-0.213883,0.000387222,-8.67226e-05,-3.79277e-06,0.0195187,0.000193574,0.999809
,30.607000,/filtered_pose,-0.000623981,-0.0561316,-0.0390327,-1.44447,-5.02896e-05,-4.26584e-05,-2.31639e-07,-3.44684e-07,0.0387158,-0.213945,0.00039316,0.000210729,3.72048e-06,-0.0195151,0.00019654,0.99981
,30.617000,/filtered_pose,0.0020426,0.0587839,0.0390399,1.44473,-4.88566e-05,-4.59617e-06,-2.93887e-08,2.33885e-06,0.0387146,-0.213882,0.000392397,-8.78927e-05,-3.84423e-06,0.0195187,0.000196161,0.999809
,30.627000,/filtered_pose,-0.000596429,-0.0561054,-0.0390327,-1.44447,-5.13406e-05,-4.26233e-05,-2.2974e-07,-3.1993e-07,0.0387158,-0.213946,0.000398286,0.000209566,3.77145e-06,-0.0195151,0.000199103,0.99981
,30.637000,/filtered_pose,0.00207041,0.0588101,0.0390399,1.44473,-4.98946e-05,-4.66465e-06,-3.12595e-08,2.3144e-06,0.0387146,-0.213881,0.000397475,-8.90409e-05,-3.89473e-06,0.0195187,0.0001987,0.999809
,30.647000,/filtered_pose,-0.000568352,-0.0560792,-0.0390327,-1.44447,-5.23915e-05,-4.25892e-05,-2.27876e-07,-2.9563e-07,0.0387158,-0.213947,0.000403317,0.000208425,3.82147e-06,-0.0195151,0.000201618,0.99981
,30.657000,/filtered_pose,0.00209875,0.0588362,0.0390399,1.44473,-5.09327e-05,-4.7323e-06,-3.30959e-08,2.29042e-06,0.0387146,-0.21388,0.000402459,-9.01677e-05,-3.94428e-06,0.0195187,0.000201191,0.999809
,30.667000,/filtered_pose,-0.000539752,-0.056053,-0.0390327,-1.44447,-5.34422e-05,-4.25563e-05,-2.26048e-07,-2.71776e-07,0.0387158,-0.213948,0.000408254,0.000207306,3.87056e-06,-0.0195151,0.000204086,0.99981
,30.677000,/filtered_pose,0.00212761,0.0588624,0.0390399,1.44473,-5.19709e-05,-4.79914e-06,-3.48984e-08,2.26689e-06,0.0387146,-0.213879,0.000407349,-9.12734e-05,-3.99291e-06,0.0195187,0.000203636,0.999809
,30.687000,/filtered_pose,-0.000510628,-0.0560268,-0.0390327,-1.44447,-5.44927e-05,-4.25244e-05,-2.24255e-07,-2.48363e-07,0.0387158,-0.213949,0.000413099,0.000206207,3.91873e-06,-0.0195151,0.000206508,0.99981
,30.697000,/filtered_pose,0.002157,0.0588886,0.0390399,1.44473,-5.30092e-05,-4.86519e-06,-3.66675e-08,2.24381e-06,0.0387146,-0.213878,0.000412149,-9.23586e-05,-4.04064e-06,0.0195187,0.000206036,0.999809
,30.707000,/filtered_pose,-0.000480979,-0.0560006,-0.0390327,-1.44447,-5.55431e-05,-4.24936e-05,-2.22495e-07,-2.25383e-07,0.0387158,-0.21395,0.000417853,0.000205129,3.966e-06,-0.0195151,0.000208885,0.99981
,30.717000,/filtered_pose,0.00218691,0.0589148,0.0390399,1.44473,-5.40475e-05,-4.93045e-06,-3.84037e-08,2.22116e-06,0.0387146,-0.213877,0.000416859,-9.34235e-05,-4.08747e-06,0.0195187,0.00020839,0.999809
,30.727000,/filtered_pose,-0.000450807,-0.0559744,-0.0390327,-1.44447,-5.65934e-05,-4.24638e-05,-2.20768e-07,-2.0283e-07,0.0387158,-0.213951,0.000422519,0.000204071,4.01239e-06,-0.0195151,0.000211217,0.99981
,30.737000,/filtered_pose,0.00221735,0.058941,0.0390399,1.44473,-5.5086e-05,-4.99493e-06,-4.01077e-08,2.19893e-06,0.0387146,-0.213876,0.000421482,-9.44685e-05,-4.13344e-06,0.0195187,0.000210701,0.999809
,30.747000,/filtered_pose,-0.00042011,-0.0559483,-0.0390327,-1.44447,-5.76436e-05,-4.2435e-05,-2.19073e-07,-1.80695e-07,0.0387158,-0.213952,0.000427098,0.000203033,4.05792e-06,-0.0195151,0.000213506,0.99981
,30.757000,/filtered_pose,0.00224831,0.0589672,0.0390399,1.44473,-5.61245e-05,-5.05866e-06,-4.178e-08,2.17713e-06,0.0387146,-0.213875,0.000426018,-9.5494e-05,-4.17854e-06,0.0195187,0.000212969,0.999809
,30.767000,/filtered_pose,-0.000388889,-0.0559221,-0.0390327,-1.44447,-5.86936e-05,-4.24072e-05,-2.1741e-07,-1.58972e-07,0.0387158,-0.213953,0.000431592,0.000202014,4.1026e-06,-0.0195151,0.000215753,0.99981
,30.777000,/filtered_pose,0.00227979,0.0589934,0.0390399,1.44473,-5.71631e-05,-5.12163e-06,-4.34211e-08,2.15573e-06,0.0387146,-0.213874,0.00043047,-9.65004e-05,-4.22281e-06,0.0195187,0.000215194,0.999809
,30.787000,/filtered_pose,-0.000357144,-0.0558959,-0.0390327,-1.44447,-5.97434e-05,-4.23803e-05,-2.15778e-07,-1.37653e-07,0.0387158,-0.213954,0.000436002,0.000201014,4.14644e-06,-0.0195151,0.000217957,0.99981
,30.797000,/filtered_pose,0.0023118,0.0590195,0.0390399,1.44473,-5.82018e-05,-5.18387e-06,-4.50317e-08,2.13473e-06,0.0387146,-0.213873,0.000434838,-9.7488e-05,-4.26625e-06,0.0195187,0.000217378,0.999809
,30.807000,/filtered_pose,-0.000324875,-0.0558697,-0.0390327,-1.44447,-6.07932e-05,-4.23544e-05,-2.14176e-07,-1.16731e-07,0.0387158,-0.213955,0.00044033,0.000200033,4.18947e-06,-0.0195151,0.000220121,0.99981
